album,track_title,lyric,year
Lover,Miss Americana & the Heartbreak Prince,And I'll never let you (Go) 'cause I know this is a (Fight),2020
Lover,Miss Americana & the Heartbreak Prince,That someday we're gonna (Win),2020
Lover,Miss Americana & the Heartbreak Prince,"They whisper in the hallway, ""She's a bad, bad girl""",2020
Lover,Miss Americana & the Heartbreak Prince,"Oh, I just thought you should know (You should know)",2020
Lover,Miss Americana & the Heartbreak Prince,"It's you and me, there's nothing like this (Like this)",2020
Lover,Miss Americana & the Heartbreak Prince,"We're so sad, we paint the town blue (Paint it blue)",2020
Lover,Miss Americana & the Heartbreak Prince,"That someday we're gonna (Win), I just thought you should know",2020
Lover,Miss Americana & the Heartbreak Prince,"""She's a bad, bad girl""",2020
Lover,Paper Rings,The moon is high,2020
Lover,Paper Rings,Like your friends were the night that we first met,2020
Lover,Paper Rings,Went home and tried to stalk you on the internet,2020
Lover,Paper Rings,Now I've read all of the books beside your bed,2020
Lover,Paper Rings,The wine is cold,2020
Lover,Paper Rings,Like the shoulder that I gave you in the street,2020
Lover,Paper Rings,Cat and mouse for a month or two or three,2020
Lover,Paper Rings,Now I wake up in the night and watch you breathe,2020
Lover,Paper Rings,(Ayy),2020
Lover,Paper Rings,Kiss me once 'cause you know I had a long night (Oh),2020
Lover,Paper Rings,Kiss me twice 'cause it's gonna be alright (Uh),2020
Lover,Paper Rings,"Three times 'cause I waited my whole life (1, 2, 1, 2, 3, 4)",2020
Lover,Paper Rings,"I like shiny things, but I'd marry you with paper rings",2020
Lover,Paper Rings,"Uh huh, that's right",2020
Lover,Paper Rings,"Darling, you're the one I want, and",2020
Lover,Paper Rings,I hate accidents except when we went from friends to this,2020
Lover,Paper Rings,"Darling, you're the one I want",2020
Lover,Paper Rings,In paper rings in picture frames in dirty dreams,2020
Lover,Paper Rings,"Oh, you're the one I want",2020
Lover,Paper Rings,"In the winter, in the icy outdoor pool",2020
Lover,Paper Rings,"When you jumped in first, I went in too",2020
Lover,Paper Rings,I'm with you even if it makes me blue,2020
Lover,Paper Rings,Which takes me back,2020
Lover,Paper Rings,To the color that we painted your brother's wall,2020
Lover,Paper Rings,"Honey, without all the exes, fights, and flaws",2020
Lover,Paper Rings,"We wouldn't be standing here so tall, so",2020
Lover,Paper Rings,Kiss you once 'cause I know you had a long night (Oh),2020
Lover,Paper Rings,Kiss you twice 'cause it's gonna be alright (Uh),2020
Lover,Paper Rings,"Three times 'cause you waited your whole life (1, 2, 1, 2, 3, 4)",2020
Lover,Paper Rings,Ah,2020
Lover,Paper Rings,I want to drive away with you,2020
Lover,Paper Rings,I want your complications too,2020
Lover,Paper Rings,I want your dreary Mondays,2020
Lover,Paper Rings,"Wrap your arms around me, baby boy",2020
Lover,Paper Rings,Uh huh,2020
Lover,Paper Rings,"Uh huh, that's right, you're the one I want",2020
Lover,Paper Rings,"Ah-ah, darling, you're the one I want",2020
Lover,Paper Rings,In paper rings in picture frames in all my dreams,2020
Lover,Paper Rings,You're the one I want,2020
Lover,Paper Rings,"You're the one I want, one I want",2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),The buttons of my coat were tangled in my hair,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),"In doctor's office lighting, I didn't tell you I was scared",2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),That was the first time we were there,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),"Holy orange bottles, each night, I pray to you",2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),"Desperate people find faith, so now I pray to Jesus too",2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),And I say to you...,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),Ooh-ah,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),"Soon, you'll get better",2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),You'll get better soon,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),'Cause you have to,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),I know delusion when I see it in the mirror,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),"You like the nicer nurses, you make the best of a bad deal",2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),I just pretend it isn't real,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),"I'll paint the kitchen neon, I'll brighten up the sky",2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),"I know I'll never get it, there's not a day that I won't try",2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),And I hate to make this all about me,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),But who am I supposed to talk to?,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),What am I supposed to do,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),If there's no you?,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),"This won't go back to normal, if it ever was",2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),"It's been years of hoping, and I keep saying it because",2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),'Cause I have to,2020
Lover,Soon You'll Get Better (feat. Dixie Chicks),You'll get better,2020
Lover,The Archer,Combat,2020
Lover,The Archer,I'm ready for combat,2020
Lover,The Archer,I say I don't want that,2020
Lover,The Archer,But what if I do?,2020
Lover,The Archer,'Cause cruelty,2020
Lover,The Archer,Wins in the movies,2020
Lover,The Archer,I've got a hundred thrown out speeches,2020
Lover,The Archer,I almost said to you,2020
Lover,The Archer,Easy they come,2020
Lover,The Archer,Easy they go,2020
Lover,The Archer,I jump from the train,2020
Lover,The Archer,I ride off alone,2020
Lover,The Archer,I never grew up,2020
Lover,The Archer,It's getting so old,2020
Lover,The Archer,Help me hold on to you,2020
Lover,The Archer,I've been the archer,2020
Lover,The Archer,I've been the prey,2020
Lover,The Archer,Who could ever leave me darling...,2020
Lover,The Archer,But who could stay?,2020
Lover,The Archer,Dark side,2020
Lover,The Archer,I search for your dark side,2020
Lover,The Archer,But what if I'm all right,2020
Lover,The Archer,"Right, right, right here?",2020
Lover,The Archer,And I cut off,2020
Lover,The Archer,My nose just to spite my face,2020
Lover,The Archer,Then I hate my reflection,2020
Lover,The Archer,For years and years,2020
Lover,The Archer,I wake in the night,2020
Lover,The Archer,I pace like a ghost,2020
Lover,The Archer,The room is on fire,2020
Lover,The Archer,Invisible smoke,2020
Lover,The Archer,And all of my heroes,2020
Lover,The Archer,Die all alone,2020
Lover,The Archer,"Screaming, ""Who could ever leave me darling...",2020
Lover,The Archer,"But who could stay?""",2020
Lover,The Archer,"(I see right through me, I see right through me)",2020
Lover,The Archer,'Cause they see right through me,2020
Lover,The Archer,They see right through me,2020
Lover,The Archer,They see right through,2020
Lover,The Archer,Can you see right through me?,2020
Lover,The Archer,I see right through me,2020
Lover,The Archer,All the king's horses,2020
Lover,The Archer,All the king's men,2020
Lover,The Archer,Couldn't put me together again,2020
Lover,The Archer,'Cause all of my enemies,2020
Lover,The Archer,Started out friends,2020
Lover,The Archer,Who could stay?,2020
Lover,The Archer,You could stay,2020
Lover,You Need to Calm Down,You are somebody that I don't know,2020
Lover,You Need to Calm Down,But you're taking shots at me like it's Patrón,2020
Lover,You Need to Calm Down,"And I'm just like, ""Damn!",2020
Lover,You Need to Calm Down,"It's 7 AM""",2020
Lover,You Need to Calm Down,"Say it in the street, that's a knock-out",2020
Lover,You Need to Calm Down,"But you say it in a tweet, that's a cop-out",2020
Lover,You Need to Calm Down,"And I'm just like, ""Hey!",2020
Lover,You Need to Calm Down,"Are you OK?""",2020
Lover,You Need to Calm Down,And I ain't tryna mess with your self-expression,2020
Lover,You Need to Calm Down,But I've learned the lesson,2020
Lover,You Need to Calm Down,That stressing and obsessing,2020
Lover,You Need to Calm Down,'Bout somebody else is no fun,2020
Lover,You Need to Calm Down,And snakes and stones never broke my bones,2020
Lover,You Need to Calm Down,"So, oh-oh, oh-oh, oh-oh, oh-oh, oh-oh!",2020
Lover,You Need to Calm Down,You need to calm down,2020
Lover,You Need to Calm Down,You're being too loud,2020
Lover,You Need to Calm Down,And I'm just like,2020
Lover,You Need to Calm Down,"""Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh!",2020
Lover,You Need to Calm Down,You need to just stop,2020
Lover,You Need to Calm Down,"Like, can you just not step on my gown?",2020
Lover,You Need to Calm Down,"You need to calm down""",2020
Lover,You Need to Calm Down,You are somebody that we don't know,2020
Lover,You Need to Calm Down,But you're coming at my friends like a missile,2020
Lover,You Need to Calm Down,Why are you mad,2020
Lover,You Need to Calm Down,When you could be GLAAD?,2020
Lover,You Need to Calm Down,(You could be GLAAD),2020
Lover,You Need to Calm Down,Sunshine on the street at the parade,2020
Lover,You Need to Calm Down,But you would rather be in the dark ages,2020
Lover,You Need to Calm Down,Just making that sign,2020
Lover,You Need to Calm Down,Must've taken all night,2020
Lover,You Need to Calm Down,You just need to take several seats,2020
Lover,You Need to Calm Down,And then try to restore the peace,2020
Lover,You Need to Calm Down,And control your urges to scream,2020
Lover,You Need to Calm Down,About all the people you hate,2020
Lover,You Need to Calm Down,'Cause shade never made anybody less gay,2020
Lover,You Need to Calm Down,"Like, can you just not step on his gown",2020
Lover,You Need to Calm Down,And we see you over there on the Internet,2020
Lover,You Need to Calm Down,Comparing all the girls who are killing it,2020
Lover,You Need to Calm Down,But we figured you out,2020
Lover,You Need to Calm Down,We all know now,2020
Lover,You Need to Calm Down,We all got crowns,2020
Lover,You Need to Calm Down,"Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh!",2020
Lover,You Need to Calm Down,(You need to calm down),2020
Lover,You Need to Calm Down,(You're being too loud),2020
Lover,You Need to Calm Down,(Can you stop?),2020
Lover,You Need to Calm Down,"Like, can you just not step on our gowns",2020
Folklore,the 1,,2020
Folklore,the 1,"I'm doing good, I'm on some new shit",2020
Folklore,the 1,"Been saying ""yes"" instead of ""no""",2020
Folklore,the 1,"I thought I saw you at the bus stop, I didn't though",2020
Folklore,the 1,I hit the ground running each night,2020
Folklore,the 1,I hit the Sunday matinée,2020
Folklore,the 1,You know the greatest films of all time were never made,2020
Folklore,the 1,,2020
Folklore,the 1,,2020
Folklore,the 1,"I guess you never know, never know",2020
Folklore,the 1,"And if you wanted me, you really should've showed",2020
Folklore,the 1,"And if you never bleed, you're never gonna grow",2020
Folklore,the 1,And it's alright now,2020
Folklore,the 1,,2020
Folklore,the 1,,2020
Folklore,the 1,"But we were something, don't you think so?",2020
Folklore,the 1,"Roaring twenties, tossing pennies in the pool",2020
Folklore,the 1,And if my wishes came true,2020
Folklore,the 1,It would've been you,2020
Folklore,the 1,"In my defense, I have none",2020
Folklore,the 1,For never leaving well enough alone,2020
Folklore,the 1,But it would've been fun,2020
Folklore,the 1,If you would've been the one,2020
Folklore,the 1,(Ooh),2020
Folklore,the 1,,2020
Folklore,the 1,,2020
Folklore,the 1,I had this dream you're doing cool shit,2020
Folklore,the 1,Having adventures on your own,2020
Folklore,the 1,You meet some woman on the internet and take her home,2020
Folklore,the 1,"We never painted by the numbers, baby",2020
Folklore,the 1,But we were making it count,2020
Folklore,the 1,You know the greatest loves of all time are over now,2020
Folklore,the 1,,2020
Folklore,the 1,,2020
Folklore,the 1,"I guess you never know, never know",2020
Folklore,the 1,And it's another day waking up alone,2020
Folklore,the 1,,2020
Folklore,the 1,,2020
Folklore,the 1,"But we were something, don't you think so?",2020
Folklore,the 1,"Roaring twenties, tossing pennies in the pool",2020
Folklore,the 1,And if my wishes came true,2020
Folklore,the 1,It would've been you,2020
Folklore,the 1,"In my defense, I have none",2020
Folklore,the 1,For never leaving well enough alone,2020
Folklore,the 1,But it would've been fun,2020
Folklore,the 1,If you would've been the one,2020
Folklore,the 1,,2020
Folklore,the 1,,2020
Folklore,the 1,"I, I, I persist and resist the temptation to ask you",2020
Folklore,the 1,If one thing had been different,2020
Folklore,the 1,Would everything be different today?,2020
Folklore,the 1,,2020
Folklore,the 1,,2020
Folklore,the 1,"We were something, don't you think so?",2020
Folklore,the 1,Rosé flowing with your chosen family,2020
Folklore,the 1,And it would've been sweet,2020
Folklore,the 1,If it could've been me,2020
Folklore,the 1,"In my defense, I have none",2020
Folklore,the 1,For digging up the grave another time,2020
Folklore,the 1,But it would've been fun,2020
Folklore,the 1,If you would've been the one,2020
Folklore,the 1,(Ooh),2020
Folklore,cardigan,,2020
Folklore,cardigan,"Vintage tee, brand new phone",2020
Folklore,cardigan,High heels on cobblestones,2020
Folklore,cardigan,"When you are young, they assume you know nothing",2020
Folklore,cardigan,"Sequined smile, black lipstick",2020
Folklore,cardigan,Sensual politics,2020
Folklore,cardigan,"When you are young, they assume you know nothing",2020
Folklore,cardigan,,2020
Folklore,cardigan,,2020
Folklore,cardigan,But I knew you,2020
Folklore,cardigan,Dancin' in your Levi's,2020
Folklore,cardigan,"Drunk under a streetlight, I",2020
Folklore,cardigan,I knew you,2020
Folklore,cardigan,Hand under my sweatshirt,2020
Folklore,cardigan,"Baby, kiss it better, I",2020
Folklore,cardigan,,2020
Folklore,cardigan,,2020
